28873	Un gruppo di persone che giocano a basket in una palestra.
23509	Un uomo in camicia bianca e pantaloni neri sta giocando a tennis.
23502	Una donna con una maglietta blu e una gonna nera e una gonna rossa con una borsa nera e una sciarpa rossa con 
29772	Un ragazzo in maglietta blu sta giocando con una palla.
30557	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
20946	Un gruppo di persone sta protestando per strada.
25479	Un giocatore di baseball che batte la mazza per prendere la palla.
29087	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
24829	Un uomo in camicia bianca e pantaloni neri sta correndo una maratona.
27726	Un giocatore di calcio in maglietta verde e bianca che calcia una palla.
21764	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
23240	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
21597	Un uomo con un cappello da bowler e una giacca di pelle nera che passa accanto a un cartello che dice Chiusa.
23144	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
29952	Un uomo con una maglietta blu leggera e una donna con una maglietta bianca e un cappello da baseball bianco stanno camminando per 
26142	Un bambino che gioca con una palla rossa.
29916	Un uomo in camicia bianca e occhiali da sole sta parlando con un uomo in camicia bianca.
23686	Un uomo con gli occhiali che lavora su un pezzo di legno.
22425	Un uomo con un casco bianco e un gilet nero che guida una moto.
26094	Un giocatore di calcio che indossa un maglietto bianco e rosso e una fascia blu sta prendendo una palla da calcio su un 
22098	Un uomo in bicicletta che fa un trucco in aria.
24277	Un uomo in camicia bianca e pantaloni neri sta guardando una donna in camicia bianca e pantaloni neri in piedi con un uomo 
22193	Un uomo con un cappello da baseball sta lavorando con il suo carrello in un mercato.
23006	Un uomo con un cappello da baseball sta guidando una bicicletta.
24457	Un uomo con gli occhiali da sole e una camicia nera sta mangiando.
24974	Un gruppo di persone che camminano per strada.
29380	Un bambino che dorme con una coperta rosa.
21423	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
23345	Un uomo con una maglietta blu e una donna con una maglietta bianca e un cappello da Chicago stanno camminando per una strada.
22776	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
29608	Un uomo con una camicia nera e un cappello nero suona una tastiera elettronica.
30781	Un gruppo di persone sta camminando per una strada affollata.
21778	Un uomo con un cappello da baseball sta fermo sugli alberi in cima a una montagna.
22594	Un cane bianco e marrone corre sullerba.
23965	Un uomo con una camicia nera e dei pantaloni neri che si muove in avanti con un bambino in giacca rossa.
22613	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
22163	Una donna con una maglietta blu e jeans seduta su una panchina.
22651	Un uomo in camicia bianca e pantaloni neri sta guardando un uomo in camicia bianca che si avvicina a un uomo in camicia 
23713	Un uomo con un cappello da cowboy e un cavallo che indossa una camicia rossa e un cappello da cowboy bianco e nero 
24350	Un uomo con un cappello da cowboy guida un cavallo marrone.
30236	Un gruppo di persone sta correndo una maratona.
27988	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
28923	Un giocatore di baseball che batte un goal.
28661	Un gruppo di persone sedute a un tavolo a bere.
22078	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
25456	Un cane bianco e nero che salta su un ostacolo.
24043	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
22994	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
29480	Un uomo in camicia bianca e occhiali da sole sta suonando una chitarra.
22476	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
26969	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
25316	Un bambino in maglietta blu sta giocando con un cane bianco e nero.
24476	Un uomo con un cappello da baseball e una maglietta blu sta camminando sul marciapiede.
26946	Una donna con una maglietta blu sta guardando una donna seduta su una sedia.
30943	Un cane bianco e nero che salta in una piscina.
22953	Un uomo con un cappello da pesca e una camicia blu è seduto su una roccia vicino allacqua.
30942	Un uomo in camicia bianca e pantaloni neri sta guardando un uomo in camicia bianca che si avvicina a un uomo in camicia 
22968	Un uomo con un cappello da bowler e una camicia rossa sta facendo una foto.
29632	Un cane bianco e marrone che salta in aria per prendere una palla.
30674	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
30201	Un uomo con una camicia rossa e dei pantaloni neri sta facendo snowboard su una pista.
26615	Una donna con una maglietta blu e un uomo con una maglietta blu sono in piedi con le braccia attorno.
29301	Un uomo con un cappello da bowler e un cappello bianco sta lavorando su un tetto.
22865	Un gruppo di persone che camminano su un sentiero di pietra.
26015	Un uomo in bicicletta che fa un trucco in aria.
25583	Un uomo con il casco nero e una donna con una maglietta rossa che corrono in bicicletta su una strada sterrata.
25626	Un uomo con una camicia rossa e dei pantaloni neri sta camminando per una strada.
30065	Un uomo in camicia bianca e pantaloni neri sta parlando con un uomo in camicia bianca.
29489	Un uomo con un cappello rigido e una camicia nera sta lavorando su una scultura di sabbia.
25058	Un uomo in camicia bianca e pantaloni neri sta camminando su un marciapiede.
23863	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
26411	Un gruppo di persone sta camminando lungo una sentiera di montagna.
22254	Un uomo con un cappello da bowler e una giacca di pelle nera che passa accanto a un cartello che dice Chiusa.
24521	Un uomo con un cappello da bowler e una camicia rossa suona un saxofono.
28068	Un uomo in camicia bianca e pantaloni neri sta giocando a tennis.
22067	Un uomo con una camicia nera e una donna con una maglietta bianca e una gonna nera e una donna con una maglietta 
28978	Un uomo in kayak in acqua.
26419	Un uomo in camicia bianca e occhiali da sole sta parlando con un uomo in camicia bianca.
30384	Un giocatore di basket che indossa ununiforme bianca e blu e un giocatore bianco con una mazza rossa e bianca che si prepara 
26407	Una donna con una maglietta blu sta mangiando una torta a un uomo in una maglietta bianca.
23724	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
25541	Un uomo con un cappello da bowler e una camicia nera sta lavorando ad un progetto di rimodellamento.
21530	Un uomo con un cappello da baseball sta lavorando ad una scultura di ghiaccio.
23850	Un gruppo di persone che si divertono a bere.
26377	Un uomo con un cappello da baseball sta lavorando con macchinari complicati.
22389	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
28063	Un bambino che gioca con una palla rossa.
24517	Un uomo con un cappello da cowboy guida un cavallo marrone.
28113	Un uomo in camicia rossa e pantaloni neri sta saltando su un ostacolo.
27817	Un uomo con gli occhiali che lavora su un computer portatile.
25776	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
20740	Una ragazzina in maglietta rosa e jeans blu sta saltando su una corda rossa.
26160	Un uomo in kayak in mare aperto.
29754	Una donna con un vestito bianco e un uomo con una maglietta blu sono seduti su una panchina.
28389	Un uomo con un cappello da cowboy guida un cavallo marrone.
25525	Un uomo con un cappello da baseball sta aiutando un altro uomo con un cappello da cowboy.
29944	Un uomo con un cappello da baseball sta spazzando lerba con un cane.
20891	Un gruppo di persone che camminano insieme.
26922	Un uomo con un cappello e una camicia a strascico si trova vicino ad un corpo dacqua.
25763	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
22860	Un motociclista sporco che gira langolo.
22751	Un uomo in camicia bianca e pantaloni neri sta giocando a un gioco di carte.
23617	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
22327	Un uomo con una maglietta blu e una donna con una maglietta bianca e una gonna nera e una donna con una maglietta 
30652	Un gruppo di persone sta campeggiando intorno ad un fuoco.
24145	Una donna con una maglietta blu sta guardando una donna in camicia bianca e un uomo in camicia nera sono seduti a un 
21381	Un gruppo di persone che vanno in bicicletta per strada.
28142	Un bambino che dorme con un jumper blu.
30480	Un giocatore di calcio in maglietta bianca e pantaloni bianchi si sta preparando per lanciare la palla.
25133	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
30494	Un uomo con un cappello da baseball sta guidando una bicicletta.
25986	Un uomo in muta blu sta facendo surf su una tavola bianca.
24271	Un bambino che gioca con una pistola giocattolo.
22334	Un uomo con un cappello da bowler e una camicia rossa sta lavorando ad un progetto di rimodellamento.
27048	Un gruppo di bambini sta giocando con un adulto.
21580	Un gruppo di persone sta protestando per strada.
23346	Un uomo con un cappello bianco e una camicia rossa sta guidando una moto rossa.
24071	Una donna con una maglietta blu e un uomo con una maglietta blu sono seduti su una panchina.
30664	Un uomo con un cappello da cowboy bianco e nero con una camicia nera sta per colpire una palla da tennis.
27240	Un uomo con una camicia nera e un cappello da baseball sta suonando una chitarra acustica.
23790	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
21544	Un uomo con un cappello da bowler e una camicia rossa suona la chitarra.
26998	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
28819	Un uomo con una camicia nera e dei pantaloni neri salta in aria su una tavola da surf.
27025	Un uomo in camicia bianca e pantaloni neri sta parlando con un uomo in camicia bianca.
27830	Una donna con una maglietta blu e un uomo con una maglietta bianca e dei pantaloni neri camminano lungo una strada affollata.
29010	Un uomo con un cappello da baseball nero e una camicia nera sta per colpire una palla da tennis.
21498	Un gruppo di persone sta protestando per strada.
29354	Un uomo in bicicletta che fa trucchi di skateboarding.
25918	Un uomo in camicia bianca e pantaloni neri sta facendo una postura a mano su un molo.
23099	Un uomo in camicia bianca e pantaloni neri sta parlando a un uomo in camicia bianca con in mano un bicchiere di vino.
28057	Un giocatore di baseball che batte un goal.
26446	Un uomo con un cappello da bowler e una camicia rossa sta lavorando su un tetto con un martello.
23065	Un uomo con un cappello da baseball sta misurando un altro uomo con un cappello da cowboy bianco a terra.
20934	Un uomo in spiaggia con una palla da spiaggia.
26393	Un uomo e una donna sono seduti su una panchina.
26133	Un uomo con una camicia nera e dei pantaloni neri salta in aria su una corda.
21105	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello.
25820	Una donna con una maglietta blu e un uomo con una maglietta blu sono seduti su una panchina.
30893	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
24863	Un uomo e una donna sono in bicicletta su una strada.
25149	Un uomo in camicia bianca e pantaloni neri sta guardando un uomo in camicia bianca che sta raccontando una storia.
26039	Un giocatore di basket che indossa ununiforme bianca e blu e un giocatore bianco con una mazza da baseball si sta piegando per 
22440	Un uomo con un cappello da baseball sta aiutando un altro uomo con un cappello da cowboy.
25069	Un gruppo di persone sedute a un tavolo a bere birre.
21222	Un uomo e una donna sono seduti su una panchina.
24327	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
22886	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
25819	Un uomo con una camicia nera e un microfono è in piedi accanto a un microfono.
24777	Una donna con un vestito bianco e un cappello bianco sta ballando.
24169	Una donna con un vestito bianco e un cappello bianco sta camminando per una strada.
30283	Un giocatore di baseball che batte la mazza per prendere la palla.
21900	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello che dice Aloha.
22755	Una donna con una maglietta blu sta guardando una donna seduta su una panchina.
25795	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
30843	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello.
26846	Un uomo con una camicia nera e un cappello da baseball sta suonando una chitarra acustica.
24545	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
25235	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
21799	Un uomo e una donna seduti su una panchina.
30542	Un uomo con un cappello da bowler e una camicia rossa sta facendo snowboard su una pista.
21127	Un gruppo di persone sta camminando lungo una sentiera di montagna.
22145	Un uomo in camicia blu e pantaloni neri sta camminando su un sentiero di ghiaia.
28041	Un uomo e una donna sono seduti su una panchina.
22042	Un uomo in camicia bianca e cappello verde suona una chitarra rossa.
29084	Un uomo in maglietta blu sta calciando una palla da calcio.
22892	Una ragazza con un vestito bianco e dei pantaloni neri salta in aria con le braccia aperte davanti a lei in una piscina.
22678	Un gruppo di persone sta camminando lungo una strada di pietra.
29424	Un giocatore di calcio in maglietta bianca e pantaloni bianchi sta per lanciare la palla.
21301	Un bambino che gioca con una pistola giocattolo.
28879	Un uomo con un cappello da baseball e una maglietta blu sta lavorando su un tetto.
